row,tier,tier_reason,business_name,display_name,city,state,email,website,phone,rating,review_count,closed_days,open_days_count,signal_used,subject,first_line,spam_flags
136,A,email domain matches clinic website,Moon Valley Med Spa,Moon Valley,Phoenix,AZ,info@moonvalleymedspa.com,https://moonvalleymedspa.com/,(602) 391-8889,4.9,159,Sunday,6,weekend_gap_high_demand,sunday calls,"4.9 across 159 reviews, and the calendar still shows Sunday dark.",
138,A,email domain matches clinic website,MT Skin Clinic - Facial & Microdermabrasion Treatments,MT Skin Clinic,Beverly Hills,CA,hello@mtskinclinic.com,https://www.mtskinclinic.com/,(310) 890-4703,4.9,204,,7,service_breadth,pricing questions,Running skin care alongside day spa means a lot of different pricing questions.,
139,A,email domain matches clinic website,Muse Aesthetics & Laser,Muse Aesthetics & Laser,Tampa,FL,help@museaestheticsandlaser.com,https://www.museaestheticsandlaser.com/,(813) 771-2061,5.0,291,Sunday,6,weekend_gap_high_demand,sunday calls,"5.0 across 291 reviews, and the calendar still shows Sunday dark.",
148,A,email domain matches clinic website,Natura Med Spa & IV Bar - Denver,Natura Med Spa & IV Bar,Denver,CO,feedback@naturamedspaivbar.com,https://naturamedspaivbar.com/,(720) 599-4126,4.9,410,,7,high_volume_phone_load,front desk,410 reviews is real volume for a single location.,
151,A,email domain matches clinic website,Newport Beach Dermatology and Plastic Surgery,Newport Beach Dermatology and Plastic Surgery,Newport Beach,CA,info@newportbeachdps.com,http://www.newportbeachdps.com/,(949) 706-7886,4.8,119,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
153,A,email domain matches clinic website,No Filter Medical Spa,No Filter,Miami,FL,info@nofiltermedspa.com,https://nofiltermedspa.com/,(305) 619-2651,4.9,211,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 211 reviewers are scrolling.",
154,A,email domain matches clinic website,Nob Hill Aesthetics | Medical Spa,Nob Hill Aesthetics |,San Francisco,CA,office@nobhillaesthetics.com,https://nobhillaesthetics.com/,(415) 440-6800,4.9,923,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 923 reviews, and the calendar still shows Sunday dark.",
155,A,email domain matches clinic website,NSI Wellness | Aesthetics,NSI Wellness | Aesthetics,Nashville,TN,info@tolmanmedical.com,http://tolmanmedical.com/,(615) 431-3724,4.9,363,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"363 Google reviews at 4.9 says the demand around Nashville is already there, and the listing has you closed Sundays.",
157,A,email domain matches clinic website,NuYou Medical Aesthetics,NuYou,Miami,FL,inquiries@lovethenuyou.com,http://www.lovethenuyou.com/,(305) 204-0659,5.0,497,,7,high_volume_phone_load,front desk,497 reviews is real volume for a single location.,
158,A,email domain matches clinic website,One Aesthetics,One Aesthetics,Orlando,FL,support@oneaesthetics.com,https://www.oneaesthetics.com/,(407) 782-8775,4.9,282,Sunday,6,weekend_gap_high_demand,sunday calls,"282 Google reviews at 4.9 says the demand around Orlando is already there, and the listing has you closed Sundays.",
159,A,email domain matches clinic website,Ora Wellness & Aesthetics,Ora Wellness & Aesthetics,Boca Raton,FL,contact@ora-wellness.com,https://ora-wellness.com/,(772) 207-3437,5.0,249,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 249 reviewers are scrolling.",
160,A,email domain matches clinic website,Organic Skin Studio,Organic Skin Studio,Sacramento,CA,frontdesk@organicskinstudio.com,http://www.organicskinstudio.com/?utm_source=google&utm_medium=organic-local&utm_campaign=gmb,(916) 481-3030,4.9,222,Monday;Tuesday,5,monday_closed,monday backlog,Monday closed on the profile means two days of missed calls to clear.,
161,A,email domain matches clinic website,Parie Med Spa,Parie,Las Vegas,NV,hello@pariemedspa.com,https://pariemedspa.com/,(702) 930-6221,4.9,408,,7,high_volume_phone_load,front desk,408 reviews at 4.9 is a lot of traffic running through one front desk.,
162,A,email domain matches clinic website,Perfect Med Spa,Perfect,New York,NY,info@perfectmedspa.com,https://www.perfectmedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Perfect-Med-Spa&utm_content=website,(212) 901-0656,4.8,199,,7,service_breadth,pricing questions,Running facials alongside laser hair removal means a lot of different pricing questions.,
164,A,email domain matches clinic website,PhillyMedClub,PhillyMedClub,Philadelphia,PA,info@phillymedclub.com,http://www.phillymedclub.com/,(215) 770-1830,5.0,195,Tuesday;Sunday,5,weekend_gap_high_demand,sunday calls,"195 Google reviews at 5.0 says the demand around Philadelphia is already there, and the listing has you closed Sundays.",
166,A,email domain matches clinic website,Prestige,Prestige,Boca Raton,FL,support@pacboca.com,https://www.pacboca.com/,(561) 235-7300,4.9,477,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 477 reviews, and the calendar still shows Sunday dark.",
167,A,email domain matches clinic website,Pretty Please Aesthetics,Pretty Please Aesthetics,Sacramento,CA,info@prettypleaseaesthetics.com,https://www.prettypleaseaesthetics.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(916) 287-1725,4.9,205,Sunday,6,weekend_gap_high_demand,sunday calls,"205 Google reviews at 4.9 says the demand around Sacramento is already there, and the listing has you closed Sundays.",
168,A,email domain matches clinic website,PRICK'D Medspa,PRICK'D,St Louis,MO,getprickd@prickdmedspa.com,https://www.prickdmedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(314) 256-1290,4.9,622,Monday;Tuesday;Saturday;Sunday,3,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 622 reviewers are scrolling.",
169,A,email domain matches clinic website,Pure Med Spa,Pure,Chicago,IL,pure@puremedicalspa.us,https://puremedicalspa.us/?utm_source=google&utm_medium=organic&utm_campaign=gbp_roscoe_village,(312) 548-0034,4.7,126,,7,rating_floor,front desk,4.7 on Google in Chicago is a hard number to hold.,
170,A,email domain matches clinic website,Pure Skin Palm Beach,Pure Skin Palm Beach,West Palm Beach,FL,info@pureskinpalmbeach.com,https://www.pureskinpalmbeach.com/,(561) 346-0833,5.0,220,Sunday,6,weekend_gap_high_demand,sunday calls,"220 Google reviews at 5.0 says the demand around West Palm Beach is already there, and the listing has you closed Sundays.",
174,A,email domain matches clinic website,Reclaim Med Spa & Wellness,Reclaim Med Spa & Wellness,St Louis,MO,info@reclaimmedspastl.com,http://www.reclaimmedspastl.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(314) 310-2068,5.0,136,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
175,A,email domain matches clinic website,Refreshed M.D.,Refreshed M.D.,Portland,OR,hello@refreshedmd.com,http://www.refreshedmd.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(503) 208-6479,5.0,213,Sunday,6,weekend_gap_high_demand,sunday calls,"5.0 across 213 reviews, and the calendar still shows Sunday dark.",
176,A,email domain matches clinic website,Reneux Med & Day Spa,Reneux Med & Day Spa,Honolulu,HI,info@reneuxmeddayspa.com,http://reneuxmeddayspa.com/,(808) 593-7844,4.9,215,Sunday,6,weekend_gap_high_demand,sunday calls,"215 Google reviews at 4.9 says the demand around Honolulu is already there, and the listing has you closed Sundays.",
177,A,email domain matches clinic website,RenewMD Beauty and Wellness,RenewMD Beauty and Wellness,Sacramento,CA,info@renewmdwellness.com,https://renewmdwellness.com/fremont-medical-spa/,(510) 744-1582,4.7,174,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 174 reviewers are scrolling.",
178,A,email domain matches clinic website,RESTOR Medical Spa | Central Park,RESTOR Medical Spa | Central Park,Denver,CO,info@restormedicalspa.com,https://www.restormedicalspa.com/?utm_medium=organic&utm_source=gmblisting&utm_campaign=cp,(720) 388-6244,4.9,465,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 465 reviews, and the calendar still shows Sunday dark.",
180,A,email domain matches clinic website,Restore Hyper Wellness,Restore Hyper Wellness,Minneapolis,MN,frontdeskca001@restore.com,https://www.restore.com/locations/ca-laguna-niguel-ca001?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4MjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(949) 312-2626,4.9,364,,7,high_volume_phone_load,front desk,4.9 across 364 reviews suggests the phone rarely stops.,
181,A,email domain matches clinic website,Reviv Med Spa & Laser Treatment,Reviv Med Spa & Laser Treatment,San Francisco,CA,reviv@revivmedspa.com,https://www.revivmedspa.com/,(650) 697-3339,4.6,149,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
182,A,email domain matches clinic website,Revive Medical,Revive,Philadelphia,PA,info@revivephilly.com,https://www.revivephilly.com/,(844) 738-4832,4.9,711,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"711 Google reviews at 4.9 says the demand around Philadelphia is already there, and the listing has you closed Sundays.",
184,A,email domain matches clinic website,River Oaks MedSpa,River Oaks,Houston,TX,info@riveroaksmedspa.com,http://www.riveroaksmedspa.com/,(713) 621-2600,4.8,195,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.8 across 195 reviews, and the calendar still shows Sunday dark.",
186,A,email domain matches clinic website,San Antonio Med Spa,San Antonio,San Antonio,TX,info@samedspa.com,https://samedspa.com/dominion-med-spa-san-antonio-tx/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(210) 446-6263,5.0,255,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 255 reviewers are scrolling.",
187,A,email domain matches clinic website,Sanctuary Medical Aesthetic Center,Sanctuary Medical Aesthetic Center,Fort Lauderdale,FL,info@sanctuarymedical.com,https://www.sanctuarymedical.com/?UTM_source=GMB_listing&UTM_medium=organic,(954) 256-8494,5.0,133,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
190,A,email domain matches clinic website,SANTÃ‰ Aesthetics & Regenerative Medicine,SANTÃ‰ Aesthetics & Regenerative,Portland,OR,info@santepdx.com,https://santepdx.com/,(971) 407-3066,4.6,151,,7,rating_floor,front desk,4.6 on Google puts you above most of the field.,
191,A,email domain matches clinic website,Sculpt AZ Medspa,Sculpt AZ,Phoenix,AZ,frontdesk@sculptazmedspa.com,https://www.sculptazmedspa.com/,(602) 699-3311,5.0,192,Sunday,6,weekend_gap_high_demand,sunday calls,"192 Google reviews at 5.0 says the demand around Phoenix is already there, and the listing has you closed Sundays.",
192,A,email domain matches clinic website,Sculpt Med Spa Downtown Los Angeles,Sculpt Med Spa Downtown Los Angeles,Los Angeles,CA,info@sculptdtla.com,https://www.sculptdtla.com/,(213) 265-7284,4.8,216,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 216 reviewers are scrolling.",
193,A,email domain matches clinic website,Selarom Plastic Surgery & Spa,Selarom Plastic Surgery & Spa,Salt Lake City,UT,receptionist@selaromutah.com,http://www.selaromutah.com/,(801) 609-3544,4.8,198,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.8 across 198 reviews, and the calendar still shows Sunday dark.",
194,A,email domain matches clinic website,Serenity Aesthetics & Wellness,Serenity Aesthetics & Wellness,San Francisco,CA,info@serenitymedspa.com,https://serenitymedspa.com/?y_source=1_MTA2NzU1NDY2OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(415) 781-9200,4.5,316,Sunday,6,weekend_gap_high_demand,sunday calls,"316 Google reviews at 4.5 says the demand around San Francisco is already there, and the listing has you closed Sundays.",
195,A,email domain matches clinic website,Shino Bay Cosmetic Dermatology & Laser Institute,Shino Bay Cosmetic Dermatology & Laser Institute,Fort Lauderdale,FL,info@shinobayderm.com,https://www.shinobayderm.com/?utm_source=google&utm_medium=organic&utm_campaign=online_search&utm_id=local,(954) 765-3005,4.8,286,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 286 reviewers are scrolling.",
197,A,email domain matches clinic website,SKIN,Skin,Las Vegas,NV,info@skinlv.com,https://www.skinlv.com/,(702) 705-7546,4.9,134,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Las Vegas.,
199,A,email domain matches clinic website,Skin Pharm,Skin Pharm,Nashville,TN,hello@skinpharm.com,https://skinpharm.com/nashville,(615) 582-6726,5.0,519,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"5.0 across 519 reviews, and the calendar still shows Sunday dark.",
201,A,email domain matches clinic website,Skin Synthesis Clinic & Spa,Skin Synthesis Clinic & Spa,Seattle,WA,info@skinsynthesis.com,https://www.skinsynthesis.com/,(206) 486-4784,5.0,187,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 187 reviewers are scrolling.",
202,A,email domain matches clinic website,Skin Verse,Skin Verse,Beverly Hills,CA,info@skinversemedspa.com,https://skinversemedspa.com/,(424) 255-9289,4.9,218,Sunday,6,weekend_gap_high_demand,sunday calls,"4.9 across 218 reviews, and the calendar still shows Sunday dark.",
205,A,email domain matches clinic website,Skinova Medspa,Skinova,New York,NY,contact@skinovamedspa.com,http://www.skinovamedspa.com/,(212) 339-3993,4.7,275,Monday,6,monday_closed,monday backlog,Monday closed on the profile means two days of missed calls to clear.,
206,A,email domain matches clinic website,SkinSpirit Charlotte,SkinSpirit Charlotte,Charlotte,NC,charlotte@skinspirit.com,https://www.skinspirit.com/locations/charlotte/,(980) 381-3400,5.0,148,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Charlotte.,
207,A,email domain matches clinic website,SkinSpirit Portland,SkinSpirit Portland,Portland,OR,nwportland@skinspirit.com,https://www.skinspirit.com/locations/portland/,(971) 369-7400,4.9,168,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 168 reviewers are scrolling.",
208,A,email domain matches clinic website,SkinSpirit Seattle - Green Lake,SkinSpirit Seattle,Seattle,WA,greenlake@skinspirit.com,https://www.skinspirit.com/locations/seattle-green-lake/,(206) 656-1020,4.8,160,Sunday,6,weekend_gap_high_demand,sunday calls,"4.8 across 160 reviews, and the calendar still shows Sunday dark.",
209,A,email domain matches clinic website,SLM Medspa,SLM,Atlanta,GA,info@slmmedspa.com,https://www.slmmedspa.com/,(678) 820-1020,4.9,101,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Atlanta.,
211,A,email domain matches clinic website,Spa Medica Aesthetic,Spa Medica Aesthetic,Los Angeles,CA,info@spamedicaaesthetic.com,https://spamedicaaesthetic.com/,(424) 302-1354,4.9,133,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
212,A,email domain matches clinic website,SpaDerma,SpaDerma,Chicago,IL,info@spaderma.com,https://www.spaderma.com/,(773) 529-5277,4.9,792,,7,high_volume_phone_load,front desk,792 reviews at 4.9 is a lot of traffic running through one front desk.,
213,A,email domain matches clinic website,St. Louis Skin Solutions,St. Louis Skin Solutions,St Louis,MO,info@stlouisskin.com,https://stlouisskin.com/,(314) 485-7845,4.8,254,Monday;Saturday;Sunday,4,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 254 reviewers are scrolling.",
214,A,email domain matches clinic website,Suddenly Slimmer Med Spa,Suddenly Slimmer,Phoenix,AZ,info@suddenlyslimmer.com,https://www.suddenlyslimmer.com/,(602) 952-8446,4.7,1083,Sunday,6,weekend_gap_high_demand,sunday calls,"4.7 across 1083 reviews, and the calendar still shows Sunday dark.",
216,A,email domain matches clinic website,The Aesthetic Room by Dr. Rahi,The Aesthetic Room by Dr. Rahi,Beverly Hills,CA,admin@doctorrahi.com,https://doctorrahi.com/,(310) 819-0769,4.8,148,,7,service_breadth,pricing questions,Running facials alongside skin care means a lot of different pricing questions.,
218,A,email domain matches clinic website,The Bay Aesthetics,The Bay Aesthetics,Tampa,FL,info@thebayaesthetics.com,http://www.thebayaesthetics.com/,(813) 374-3872,5.0,226,Sunday,6,weekend_gap_high_demand,sunday calls,"226 Google reviews at 5.0 says the demand around Tampa is already there, and the listing has you closed Sundays.",
219,A,email domain matches clinic website,The Fort Lauderdale MedSpa,The Fort Lauderdale MedSpa,Fort Lauderdale,FL,caroline@thefortlauderdalemedspa.com,http://thefortlauderdalemedspa.com/,(954) 560-1380,5.0,194,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 194 reviewers are scrolling.",
223,A,email domain matches clinic website,The Institute | Skin Clinic,The Institute | Skin Clinic,Miami,FL,info@theinstitutemiami.com,http://www.theinstitutemiami.com/,(305) 767-7064,5.0,148,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
225,A,email domain matches clinic website,The Method Aesthetics + Wellness,The Method Aesthetics + Wellness,St Louis,MO,info@themethodstl.com,https://www.themethodstl.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(314) 866-5801,5.0,150,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 150 reviewers are scrolling.",
226,A,email domain matches clinic website,The Modern Aesthetic,The Modern Aesthetic,Charlotte,NC,info@themodernaesthetic.co,http://www.themodernaesthetic.co/,(704) 291-1568,4.9,393,Sunday,6,weekend_gap_high_demand,sunday calls,"4.9 across 393 reviews, and the calendar still shows Sunday dark.",
227,A,email domain matches clinic website,The Palm Medspa + Wellness,The Palm Medspa + Wellness,Orlando,FL,info@thepalmmedspa.com,https://thepalmmedspa.com/,(407) 347-4770,5.0,1062,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"1062 Google reviews at 5.0 says the demand around Orlando is already there, and the listing has you closed Sundays.",
229,A,email domain matches clinic website,The Shine Spa,The Shine Spa,St Louis,MO,contact@theshinespa.com,http://theshinespa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(314) 499-7199,5.0,669,Sunday,6,weekend_gap_high_demand,sunday calls,"5.0 across 669 reviews, and the calendar still shows Sunday dark.",
230,A,email domain matches clinic website,The Well Med Spa,The Well Med Spa,Scottsdale,AZ,info@thewellmedspa.com,http://www.thewellmedspa.com/,(480) 999-9355,4.9,204,Sunday,6,weekend_gap_high_demand,sunday calls,"204 Google reviews at 4.9 says the demand around Scottsdale is already there, and the listing has you closed Sundays.",
231,A,email domain matches clinic website,Thrive Aesthetic & Wellness,Thrive Aesthetic & Wellness,Portland,OR,info@thriveportland.com,http://www.thriveportland.com/,(503) 928-6581,4.9,270,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 270 reviewers are scrolling.",
232,A,email domain matches clinic website,Trifecta Med Spa Downtown,Trifecta Med Spa Downtown,New York,NY,dt@trifectamedspanyc.com,https://trifectamedspanyc.com/location/downtown/,(212) 600-4112,4.8,156,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.8 across 156 reviews, and the calendar still shows Sunday dark.",
233,A,email domain matches clinic website,True Jewel Cosmetic & Plastic Surgery Center,True Jewel Cosmetic & Plastic Surgery Center,Washington,DC,info@truejewelcosmeticcenter.com,https://www.truejewelcosmeticcenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,(424) 434-6999,5.0,780,Saturday,6,high_volume_phone_load,front desk,780 reviews at 5.0 is a lot of traffic running through one front desk.,
235,A,email domain matches clinic website,Vega Vitality MedSpa & Wellness - Back Bay Boston,Vega Vitality MedSpa & Wellness,Boston,MA,info@vegavitality.com,http://vegavitality.com/,(617) 658-3421,4.9,110,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
236,A,email domain matches clinic website,Veritas Backstage Beauty & Plastic Surgery,Veritas Backstage Beauty & Plastic Surgery,Austin,TX,clientcare@veritasbackstage.com,https://veritasbackstage.com/,(512) 910-2070,4.8,106,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Austin.,
237,A,email domain matches clinic website,VIIV WELLNESS HAUS,Viiv Wellness Haus,Miami,FL,contact@viivwellnesshaus.com,http://viivwellnesshaus.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(786) 550-6249,5.0,325,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 325 reviewers are scrolling.",
238,A,email domain matches clinic website,VIO Med Spa | Fort Lauderdale,VIO Med Spa | Fort Lauderdale,Fort Lauderdale,FL,fortlauderdale@viomedspa.com,https://www.viomedspa.com/fort-lauderdale/?utm_source=GBP&utm_medium=GBP+Listing,(954) 687-1846,4.9,319,Sunday,6,weekend_gap_high_demand,sunday calls,"4.9 across 319 reviews, and the calendar still shows Sunday dark.",
239,A,email domain matches clinic website,VIO Med Spa | Jacksonville,VIO Med Spa | Jacksonville,Jacksonville,FL,bartrampark@viomedspa.com,https://www.viomedspa.com/jacksonville/?utm_source=GBP&utm_medium=GBP+Listing,(904) 454-8010,4.7,136,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Jacksonville.,
240,A,email domain matches clinic website,VIO Med Spa | Rea Farms,VIO Med Spa | Rea Farms,Charlotte,NC,reafarms@viomedspa.com,https://www.viomedspa.com/charlotte/?utm_source=GBP&utm_medium=GBP+Listing,(980) 470-4846,4.9,120,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
241,A,email domain matches clinic website,VIO Med Spa | Upper Arlington,VIO Med Spa | Upper Arlington,Columbus,OH,upperarlington@viomedspa.com,https://www.viomedspa.com/upper-arlington/?utm_source=GBP+Listing&utm_medium=GBP,(614) 686-4418,4.9,179,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 179 reviews, and the calendar still shows Sunday dark.",
242,A,email domain matches clinic website,VIO Med Spa | West U,VIO Med Spa | West U,Houston,TX,westu@viomedspa.com,https://www.viomedspa.com/locations/houstonwestu,(346) 771-6630,4.9,113,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Houston.,
243,A,email domain matches clinic website,VIVE Med Spa,VIVE,Denver,CO,info@vivemedspadenver.com,https://www.vivemedspadenver.com/,(720) 698-3327,4.9,622,Tuesday,6,high_volume_phone_load,front desk,4.9 across 622 reviews suggests the phone rarely stops.,
244,A,email domain matches clinic website,White Pearl Med-Spa & Nail Lounge,White Pearl Med-Spa & Nail Lounge,Chicago,IL,info@whitepearlmedicalspa.com,https://whitepearlmedicalspa.com/,(847) 380-7157,4.8,503,Monday,6,high_volume_phone_load,front desk,503 reviews is real volume for a single location.,
245,A,email domain matches clinic website,Willow Glow Wellness Spa Clinics,Willow Glow Wellness Spa Clinics,San Jose,CA,info@glowclinics.com,https://glowclinics.com/,(669) 212-0038,4.7,217,Saturday,6,rating_floor,front desk,4.7 on Google in San Jose is a hard number to hold.,
246,A,email domain matches clinic website,Yofi MedSpa,Yofi,Philadelphia,PA,info@yofiaesthetics.com,https://www.yofiaesthetics.com/,(267) 710-9562,5.0,172,Saturday,6,service_breadth,pricing questions,Running facials alongside laser hair removal means a lot of different pricing questions.,
247,A,email domain matches clinic website,Zensken - Phoenix Med Spa & Aesthetic Injector Training,Zensken,Phoenix,AZ,info@zensken.com,https://www.zensken.com/,(623) 824-1727,5.0,119,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
248,A,email domain matches clinic website,Zi Medspa,Zi Medspa,Tampa,FL,info@zimedspa.com,https://www.zimedspa.com/,(813) 427-4700,5.0,172,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"172 Google reviews at 5.0 says the demand around Tampa is already there, and the listing has you closed Sundays.",
250,A,email domain matches clinic website,Art of Beauty Aesthetics & Wellness | Peptide Clinic,Art of Beauty Aesthetics & Wellness | Peptide Clinic,Newport Beach,CA,support@aobaesthetics.com,http://aobaesthetics.com/?utm_source=GBP,(949) 658-3169,4.9,67,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
253,A,email domain matches clinic website,Beachside Aesthetics & Wellness,Beachside Aesthetics & Wellness,Honolulu,HI,aloha@beachsideaestheticsandwellness.com,https://www.beachsideaestheticsandwellness.com/,(808) 490-5340,5.0,81,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
255,A,email domain matches clinic website,BeautyBorn MedSpa,BeautyBorn,Phoenix,AZ,info@beautybornmedspa.com,https://beautybornmedspa.com/,(602) 962-3838,5.0,85,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
256,A,email domain matches clinic website,Bespoke Aesthetics,Bespoke Aesthetics,West Palm Beach,FL,contact@bespokeaestheticspb.com,https://bespokeaestheticspb.com/,(561) 337-3375,5.0,266,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"5.0 across 266 reviews, and the calendar still shows Sunday dark.",
258,A,email domain matches clinic website,Beverly Hills Aesthetics,Beverly Hills Aesthetics,Beverly Hills,CA,info@bhaesthetics.com,https://www.bhaesthetics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(424) 284-8933,4.8,96,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
260,A,email domain matches clinic website,Cosmetic Aesthetics,Cosmetic Aesthetics,Phoenix,AZ,info@cosmetic-aesthetics.com,http://www.cosmetic-aesthetics.com/,(833) 828-8668,4.8,66,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Phoenix.,
262,A,email domain matches clinic website,Ecobel Med Spa,Ecobel,Atlanta,GA,info@ecobelmedspa.com,http://www.ecobelmedspa.com/,(404) 960-0812,4.9,434,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 434 reviews, and the calendar still shows Sunday dark.",
264,A,email domain matches clinic website,Elinea on 18th & Noe,Elinea on 18th & Noe,San Francisco,CA,info@elineasf.com,http://elineasf.com/,(415) 400-5315,5.0,181,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 181 reviewers are scrolling.",
267,A,email domain matches clinic website,EVO Medical Spa,EVO,Tampa,FL,contact@evomedicalspa.com,https://www.evomedicalspa.com/,(813) 425-5005,5.0,107,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
274,A,email domain matches clinic website,iGlow,iGlow,Beverly Hills,CA,info@iglowmedspa.com,https://iglowmedspa.com/,(310) 652-0544,4.4,57,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
275,A,email domain matches clinic website,IVE MEDICAL SPA,Ive,Los Angeles,CA,hello@ivemedicalspa.com,https://ivemedicalspa.com/,(213) 663-2333,4.6,140,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Los Angeles.,
280,A,email domain matches clinic website,Los Feliz Med Spa,Los Feliz,Los Angeles,CA,reception@losfelizmedspa.com,http://www.losfelizmedspa.com/,(323) 664-0186,4.7,69,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
281,A,email domain matches clinic website,MD Beauty Labs,MD Beauty Labs,West Palm Beach,FL,info@mdbeautylabs.com,https://mdbeautylabs.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=westpalmbeach,(561) 655-6325,4.7,149,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in West Palm Beach.,
