row,tier,tier_reason,business_name,display_name,city,state,email,website,phone,rating,review_count,closed_days,open_days_count,signal_used,subject,first_line,spam_flags
821,C,"corporate domain does not match website, verify before send",The Spa by RescueMD,The Spa by RescueMD,Allen,TX,spa@myrescuemd.com,http://www.spabyrescuemd.com/,(972) 332-4397,4.9,89,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Allen.,
832,C,"corporate domain does not match website, verify before send",Zena Skin & Body,Zena Skin & Body,Pleasanton,CA,sales@aestheticspro.com,https://www.myaponline.com/zenaskinbodyspa/,(510) 606-0832,4.4,16,Monday;Tuesday,5,monday_closed,monday backlog,Monday closed on the profile means two days of missed calls to clear.,
837,C,"corporate domain does not match website, verify before send",Ageless Advanced Aesthetics,Ageless Advanced Aesthetics,Clearwater,FL,info@aaaface.com,http://www.agelessadvancedaesthetics.com/,(727) 240-1763,5.0,84,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,The listing has Ageless Advanced Aesthetics dark both weekend days.,
840,C,"corporate domain does not match website, verify before send","Aurora DeJuliis, MD European Medical Spa","Aurora DeJuliis, MD European",Montclair,NJ,ashley@sagapixel.com,https://auroradejuliismd.com/,(973) 338-6300,4.7,58,Saturday;Sunday,5,full_weekend_closed,weekend calls,"The listing has Aurora DeJuliis, MD European dark both weekend days.",
856,C,"corporate domain does not match website, verify before send",Ã‰lan Wellness and Aesthetics,Ã‰lan Wellness and Aesthetics,Roseville,CA,info@elanwellness.com,http://livewellelan.com/,(916) 886-3602,5.0,42,Tuesday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
897,C,"corporate domain does not match website, verify before send",Moonlight Longevity,Moonlight Longevity,Rancho Santa Fe,CA,jane@framer.com,https://www.moonlightlongevity.com/?utm_source=google&utm_medium=local&utm_campaign=RanchoSantaFe-practice-website,(858) 310-6156,5.0,84,,7,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
902,C,"corporate domain does not match website, verify before send",Oasis Medical Clinic & Spa,Oasis Medical Clinic & Spa,McKinney,TX,admin@oasismedicalclinic.com,https://oasisclinicandspa.com/,(469) 606-2008,5.0,11,Tuesday;Thursday;Saturday;Sunday,3,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
910,C,"corporate domain does not match website, verify before send",Rejuv Laser Spa,Rejuv Laser Spa,Temecula,CA,info@rejuvlargerspa.cpm,https://rejuvlaser.com/,(951) 296-6171,3.3,24,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
917,C,"corporate domain does not match website, verify before send","Sharon J. Littzi, M.D.","Sharon J. Littzi, M.D.",New Canaan,CT,reachsites.admin+sharonlittzi@reachlocal.com,http://www.sharonlittzimd.com/,(203) 966-2336,4.1,52,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
926,C,"corporate domain does not match website, verify before send",The Med Spa at Metropolis,The Med Spa at Metropolis,Princeton,NJ,info@metropolismedspa.com,https://sites.google.com/view/themedspaatmetropolis/home,(609) 200-1627,5.0,54,Monday;Tuesday;Thursday;Sunday,3,sunday_closed,sunday calls,Your Google hours show Sundays closed in Princeton.,
950,C,"corporate domain does not match website, verify before send",Beauforia Aesthetics,Beauforia Aesthetics,Pearland,TX,beauforia-aesthetics@beauforia.us,https://beauforia-aesthetics.com/,(732) 908-6055,5.0,19,Wednesday,6,rating_floor,front desk,5.0 on Google in Pearland is a hard number to hold.,
951,C,"corporate domain does not match website, verify before send",Beauty Lounge Prosper,Beauty Lounge Prosper,McKinney,TX,info@beautyloungeprosper.com,http://linktr.ee/beautyloungeprosper,(469) 604-1090,5.0,7,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
962,C,"corporate domain does not match website, verify before send",Delray Skin,Delray Skin,Delray Beach,FL,info@delrayskin.com,https://www.delrayskinstudio.com/,(561) 440-8020,5.0,19,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Delray Beach.,
985,C,"corporate domain does not match website, verify before send",Lumos Aesthetics and Wellness,Lumos Aesthetics and Wellness,The Woodlands,TX,info@lumosaesthetics.com,https://lumosmedspa.com/?utm_source=google&utm_medium=listing,(832) 823-0167,5.0,37,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
999,C,"corporate domain does not match website, verify before send",NTX Medical Spa,NTX,McKinney,TX,spa@ntxmedical.com,https://www.ntxmedispa.com/,(972) 838-1222,4.3,11,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has NTX dark both weekend days.,
1005,C,"corporate domain does not match website, verify before send",Pure Essence Aesthetics Medspa & Wellness,Pure Essence Aesthetics Medspa & Wellness,Huntington Beach,CA,info@pureessenceaesthetics.coom,https://www.pureessenceaesthetics.com/,(657) 234-5044,5.0,12,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
1006,C,"corporate domain does not match website, verify before send",Rania Aesthetic Studio,Rania Aesthetic Studio,Sugar Land,TX,info@raniaaestheticsstudio.com,https://www.raniaaestheticstudio.com/,(832) 400-2763,5.0,11,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
1022,C,"corporate domain does not match website, verify before send",SoCal Skin Aesthetics,SoCal Skin Aesthetics,Rancho Santa Fe,CA,info@socalskinaesthetics.com,https://socalskinmedspa.com/,(858) 683-3346,5.0,42,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
1046,C,"corporate domain does not match website, verify before send",Westport MediSpa,Westport,Westport,CT,craig@westportmedispa.com,https://themedispa.com/,(203) 693-9730,4.6,47,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Westport.,
